metrics,type,epoch,value
"loss","train",0.3935483870967742,0.7250795364379883
"loss","train",0.4,0.9339297413825989
"loss","train",0.4064516129032258,1.2965885400772095
"loss","train",0.4129032258064516,1.0850108861923218
"loss","train",0.41935483870967744,0.9666954874992371
"loss","train",0.4258064516129032,0.6531287431716919
"loss","train",0.432258064516129,0.6432486772537231
"loss","train",0.43870967741935485,1.636254906654358
"loss","train",0.44516129032258067,2.298963785171509
"loss","train",0.45161290322580644,0.9449220895767212
"loss","train",0.45806451612903226,1.7781327962875366
"loss","train",0.4645161290322581,0.838866114616394
"loss","train",0.47096774193548385,2.3663501739501953
"loss","train",0.4774193548387097,1.1417795419692993
"loss","train",0.4838709677419355,2.024125814437866
"loss","train",0.49032258064516127,0.9870683550834656
"loss","train",0.4967741935483871,1.3812085390090942
"loss","train",0.5032258064516129,0.9776598811149597
"loss","train",0.5096774193548387,1.4993518590927124
"loss","train",0.5161290322580645,1.0561041831970215
"loss","train",0.5225806451612903,0.8284983038902283
"loss","train",0.5290322580645161,0.6309797763824463
"loss","train",0.535483870967742,0.6039496660232544
"loss","train",0.5419354838709678,0.6365819573402405
"loss","train",0.5483870967741935,0.7365126013755798
"loss","train",0.5548387096774193,0.9593122601509094
"loss","train",0.5612903225806452,0.9930768013000488
"loss","train",0.567741935483871,1.0555567741394043
"loss","train",0.5741935483870968,0.5625565648078918
"loss","train",0.5806451612903226,1.3435219526290894
"loss","train",0.5870967741935483,0.45781102776527405
"loss","train",0.5935483870967742,0.7372475266456604
"loss","train",0.6,0.4751493036746979
"loss","train",0.6064516129032258,0.6165919899940491
"loss","train",0.6129032258064516,1.0307817459106445
"loss","train",0.6193548387096774,0.4596595764160156
"loss","train",0.6258064516129033,1.4338281154632568
"loss","train",0.632258064516129,1.0586507320404053
"loss","train",0.6387096774193548,1.20352041721344
"loss","train",0.6451612903225806,1.0198248624801636
"loss","train",0.6516129032258065,0.565449595451355
"loss","train",0.6580645161290323,0.590488076210022
"loss","train",0.6645161290322581,2.3954226970672607
"loss","train",0.6709677419354839,0.7038039565086365
"loss","train",0.6774193548387096,0.4189240336418152
"loss","train",0.6838709677419355,0.46176350116729736
"loss","train",0.6903225806451613,0.45978835225105286
"loss","train",0.6967741935483871,0.3823881447315216
"loss","train",0.7032258064516129,0.7147844433784485
"loss","train",0.7096774193548387,2.032223701477051
"loss","train",0.7161290322580646,0.7297268509864807
"loss","train",0.7225806451612903,1.310270071029663
"loss","train",0.7290322580645161,2.40470814704895
"loss","train",0.7354838709677419,1.0174063444137573
"loss","train",0.7419354838709677,0.556162416934967
"loss","train",0.7483870967741936,0.8232439756393433
"loss","train",0.7548387096774194,1.7182371616363525
"loss","train",0.7612903225806451,2.7449851036071777
"loss","train",0.7677419354838709,1.9247750043869019
"loss","train",0.7741935483870968,0.4562188684940338
"loss","train",0.7806451612903226,0.45234978199005127
"loss","train",0.7870967741935484,4.793270111083984
"loss","train",0.7935483870967742,0.4718342125415802
"loss","train",0.8,2.025984048843384
"loss","train",0.8064516129032258,1.2618507146835327
"loss","train",0.8129032258064516,0.6994421482086182
"loss","train",0.8193548387096774,0.5344563126564026
"loss","train",0.8258064516129032,0.5952087044715881
"loss","train",0.832258064516129,1.5043507814407349
"loss","train",0.8387096774193549,0.4284493923187256
"loss","train",0.8451612903225807,1.5409008264541626
"loss","train",0.8516129032258064,1.0190322399139404
"loss","train",0.8580645161290322,0.356392502784729
"loss","train",0.864516129032258,0.5705121159553528
"loss","train",0.8709677419354839,2.550257921218872
"loss","train",0.8774193548387097,0.9485803246498108
"loss","train",0.8838709677419355,0.5420628190040588
"loss","train",0.8903225806451613,0.7999672293663025
"loss","train",0.896774193548387,0.6414543390274048
"loss","train",0.9032258064516129,0.6587278246879578
"loss","train",0.9096774193548387,0.6740747690200806
"loss","train",0.9161290322580645,3.097943067550659
"loss","train",0.9225806451612903,1.0158641338348389
"loss","train",0.9290322580645162,1.6576486825942993
"loss","train",0.9354838709677419,1.1509569883346558
"loss","train",0.9419354838709677,1.8980011940002441
"loss","train",0.9483870967741935,0.815360426902771
"loss","train",0.9548387096774194,0.33321550488471985
"loss","train",0.9612903225806452,0.5314305424690247
"loss","train",0.967741935483871,1.2228585481643677
"loss","train",0.9741935483870968,0.4735737144947052
"loss","train",0.9806451612903225,1.0821446180343628
"loss","train",0.9870967741935484,1.8890410661697388
"loss","train",0.9935483870967742,0.43397390842437744
"loss","train",1,0.4175126850605011
"loss","train",1.0064516129032257,1.134926199913025
"loss","train",1.0129032258064516,0.6935915350914001
"loss","train",1.0193548387096774,0.6396510601043701
"loss","train",1.0258064516129033,0.39334821701049805
"loss","train",1.032258064516129,0.3348067104816437
"loss","train",1.038709677419355,0.5295364260673523
"loss","train",1.0451612903225806,0.9681807160377502
"loss","train",1.0516129032258064,1.6720607280731201
"loss","train",1.0580645161290323,0.5532901287078857
"loss","train",1.064516129032258,1.1096872091293335
"loss","train",1.070967741935484,0.9897778630256653
"loss","train",1.0774193548387097,0.7919896245002747
"loss","train",1.0838709677419356,1.9488329887390137
"loss","train",1.0903225806451613,0.5571941137313843
"loss","train",1.096774193548387,0.5793826580047607
"loss","train",1.103225806451613,0.554340124130249
"loss","train",1.1096774193548387,0.4946725368499756
"loss","train",1.1161290322580646,0.6178033947944641
"loss","train",1.1225806451612903,0.7120632529258728
"loss","train",1.129032258064516,0.49180740118026733
"loss","train",1.135483870967742,0.49738815426826477
"loss","train",1.1419354838709677,0.3245064318180084
"loss","train",1.1483870967741936,0.3930376470088959
"loss","train",1.1548387096774193,0.324611097574234
"loss","train",1.1612903225806452,0.5013707280158997
"loss","train",1.167741935483871,0.728143572807312
"loss","train",1.1741935483870969,1.5528262853622437
"loss","train",1.1806451612903226,0.6677477955818176
"loss","train",1.1870967741935483,1.1542750597000122
"loss","train",1.1935483870967742,0.6095018982887268
"loss","train",1.2,0.4947756826877594
"loss","train",1.206451612903226,0.8298026919364929
"loss","train",1.2129032258064516,0.814714252948761
"loss","train",1.2193548387096773,0.37013742327690125
"loss","train",1.2258064516129032,1.1684106588363647
"loss","train",1.232258064516129,0.3968541920185089
"loss","train",1.238709677419355,1.6103731393814087
"loss","train",1.2451612903225806,1.1504119634628296
"loss","train",1.2516129032258063,1.9882451295852661
"loss","train",1.2580645161290323,1.0589135885238647
"loss","train",1.2645161290322582,1.7394870519638062
"loss","train",1.270967741935484,0.6218133568763733
"loss","train",1.2774193548387096,1.7629774808883667
"loss","train",1.2838709677419355,0.85970538854599
"loss","train",1.2903225806451613,0.8533607125282288
"loss","train",1.2967741935483872,0.8166294097900391
"loss","train",1.303225806451613,0.436555951833725
"loss","train",1.3096774193548386,0.5597584247589111
"loss","train",1.3161290322580645,0.3702717125415802
"loss","train",1.3225806451612903,1.1364885568618774
"loss","train",1.3290322580645162,0.9993854761123657
"loss","train",1.335483870967742,0.5217046737670898
"loss","train",1.3419354838709676,0.8514687418937683
"loss","train",1.3483870967741935,0.6963164210319519
"loss","train",1.3548387096774195,0.5577830672264099
"loss","train",1.3612903225806452,0.5259029269218445
"loss","train",1.367741935483871,0.6430936455726624
"loss","train",1.3741935483870968,1.3382457494735718
"loss","train",1.3806451612903226,0.37543246150016785
"loss","train",1.3870967741935485,0.5609177350997925
"loss","train",1.3935483870967742,0.42742976546287537
"loss","train",1.4,0.7220655083656311
"loss","train",1.4064516129032258,1.064481258392334
"loss","train",1.4129032258064516,0.2663745880126953
"loss","train",1.4193548387096775,0.36851245164871216
"loss","train",1.4258064516129032,0.3420824110507965
"loss","train",1.432258064516129,0.3252403736114502
"loss","train",1.4387096774193548,0.9299145340919495
"loss","train",1.4451612903225808,0.7659223079681396
"loss","train",1.4516129032258065,0.5671005845069885
"loss","train",1.4580645161290322,1.0605028867721558
"loss","train",1.4645161290322581,0.7150139212608337
"loss","train",1.4709677419354839,0.45256584882736206
"loss","train",1.4774193548387098,1.035909652709961
"loss","train",1.4838709677419355,2.380903959274292
"loss","train",1.4903225806451612,0.3568834960460663
"loss","train",1.4967741935483871,0.3209010362625122
"loss","train",1.5032258064516129,0.41623246669769287
"loss","train",1.5096774193548388,0.6841794848442078
"loss","train",1.5161290322580645,0.3087053894996643
"loss","train",1.5225806451612902,0.4217354953289032
"loss","train",1.5290322580645161,0.291547566652298
"loss","train",1.535483870967742,1.322964072227478
"loss","train",1.5419354838709678,0.8980065584182739
"loss","train",1.5483870967741935,0.3931276202201843
"loss","train",1.5548387096774192,0.7574544548988342
"loss","train",1.5612903225806452,0.9900451898574829
"loss","train",1.567741935483871,0.38723212480545044
"loss","train",1.5741935483870968,0.43746042251586914
"loss","train",1.5806451612903225,0.9066946506500244
"loss","train",1.5870967741935482,0.49257487058639526
"loss","train",1.5935483870967742,0.383859246969223
"loss","train",1.6,0.5420130491256714
"loss","train",1.6064516129032258,0.5490725636482239
"loss","train",1.6129032258064515,0.3654135763645172
"loss","train",1.6193548387096774,0.2355722039937973
"loss","train",1.6258064516129034,0.2968493402004242
"loss","train",1.632258064516129,0.321968138217926
"loss","train",1.6387096774193548,0.39136356115341187
"loss","train",1.6451612903225805,0.501385509967804
"loss","train",1.6516129032258065,0.4194006323814392
"loss","train",1.6580645161290324,0.2766587734222412
"loss","train",1.664516129032258,0.26836076378822327
"loss","train",1.6709677419354838,0.3158734142780304
"loss","train",1.6774193548387095,0.5981205701828003
"loss","train",1.6838709677419355,1.1154121160507202
"loss","train",1.6903225806451614,1.8677407503128052
"loss","train",1.696774193548387,2.0884368419647217
"loss","train",1.7032258064516128,0.971352756023407
"loss","train",1.7096774193548387,1.2748737335205078
"loss","train",1.7161290322580647,0.5730485916137695
"loss","train",1.7225806451612904,0.3881181478500366
"loss","train",1.729032258064516,0.5215628147125244
"loss","train",1.7354838709677418,1.2591627836227417
"loss","train",1.7419354838709677,0.47982633113861084
"loss","train",1.7483870967741937,0.19498787820339203
"loss","train",1.7548387096774194,0.19587372243404388
"loss","train",1.761290322580645,1.0975595712661743
"loss","train",1.7677419354838708,1.0006643533706665
"loss","train",1.7741935483870968,0.8676256537437439
"loss","train",1.7806451612903227,0.8977530598640442
"loss","train",1.7870967741935484,0.2604570686817169
"loss","train",1.793548387096774,0.9396079778671265
"loss","train",1.8,0.38991397619247437
"loss","train",1.8064516129032258,1.4997951984405518
"loss","train",1.8129032258064517,0.3154224455356598
"loss","train",1.8193548387096774,0.29259219765663147
"loss","train",1.8258064516129031,0.5429314374923706
"loss","train",1.832258064516129,0.6407310366630554
"loss","train",1.838709677419355,0.7639684677124023
"loss","train",1.8451612903225807,1.2031254768371582
"loss","train",1.8516129032258064,0.3419700264930725
"loss","train",1.8580645161290321,0.2837810218334198
"loss","train",1.864516129032258,0.3553427755832672
"loss","train",1.870967741935484,0.3622207045555115
"loss","train",1.8774193548387097,0.2350509762763977
"loss","train",1.8838709677419354,0.7793572545051575
"loss","train",1.8903225806451613,0.647061288356781
"loss","train",1.896774193548387,0.36241796612739563
"loss","train",1.903225806451613,0.5095837116241455
"loss","train",1.9096774193548387,0.5581690073013306
"loss","train",1.9161290322580644,0.6661755442619324
"loss","train",1.9225806451612903,1.4369688034057617
"loss","train",1.9290322580645163,2.7003984451293945
"loss","train",1.935483870967742,0.5723493695259094
"loss","train",1.9419354838709677,1.22312593460083
"loss","train",1.9483870967741934,0.46317213773727417
"loss","train",1.9548387096774194,0.7040517926216125
"loss","train",1.9612903225806453,0.27572354674339294
"loss","train",1.967741935483871,0.386167049407959
"loss","train",1.9741935483870967,0.2964577376842499
"loss","train",1.9806451612903224,0.5237268209457397
"loss","train",1.9870967741935484,1.1359435319900513
"loss","train",1.9935483870967743,0.27294570207595825
"loss","train",2,0.269668310880661
"loss","train",2.0064516129032257,0.289177805185318
"loss","train",2.0129032258064514,0.7145900130271912
"loss","train",2.0193548387096776,0.4661948084831238
"loss","train",2.0258064516129033,0.7204523682594299
"loss","train",2.032258064516129,0.8762462735176086
"loss","train",2.0387096774193547,0.3924221098423004
"loss","train",2.0451612903225804,0.4260694980621338
"loss","train",2.0516129032258066,1.032814383506775
"loss","train",2.0580645161290323,1.046772837638855
"loss","train",2.064516129032258,0.4587923288345337
"loss","train",2.0709677419354837,0.40859299898147583
"loss","train",2.07741935483871,0.43143853545188904
"loss","train",2.0838709677419356,0.36851564049720764
"loss","train",2.0903225806451613,0.33738481998443604
"loss","train",2.096774193548387,0.28013718128204346
"loss","train",2.1032258064516127,1.1681725978851318
"loss","train",2.109677419354839,0.6446443200111389
"loss","train",2.1161290322580646,0.3962758183479309
"loss","train",2.1225806451612903,0.4842800498008728
"loss","train",2.129032258064516,1.7130059003829956
"loss","train",2.135483870967742,0.6006550192832947
"loss","train",2.141935483870968,0.9551897644996643
"loss","train",2.1483870967741936,0.5218700766563416
"loss","train",2.1548387096774193,0.39018797874450684
"loss","train",2.161290322580645,0.19225738942623138
"loss","train",2.167741935483871,0.6287712454795837
"loss","train",2.174193548387097,0.587116003036499
"loss","train",2.1806451612903226,0.2810995578765869
"loss","train",2.1870967741935483,0.4141199588775635
"loss","train",2.193548387096774,0.578034520149231
"loss","train",2.2,0.7016682028770447
"loss","train",2.206451612903226,2.013169288635254
"loss","train",2.2129032258064516,0.21894757449626923
"loss","train",2.2193548387096773,0.999849796295166
"loss","train",2.225806451612903,0.780512273311615
"loss","train",2.232258064516129,0.3953824043273926
"loss","train",2.238709677419355,0.9132367968559265
"loss","train",2.2451612903225806,0.9562653303146362
"loss","train",2.2516129032258063,0.23926180601119995
"loss","train",2.258064516129032,0.5536898374557495
"loss","train",2.264516129032258,0.19855059683322906
"loss","train",2.270967741935484,0.526110827922821
"loss","train",2.2774193548387096,0.47268232703208923
"loss","train",2.2838709677419353,1.3616821765899658
"loss","train",2.2903225806451615,0.4025718569755554
"loss","train",2.296774193548387,1.1535999774932861
"loss","train",2.303225806451613,0.49284741282463074
"loss","train",2.3096774193548386,0.4363324046134949
"loss","train",2.3161290322580643,1.0975542068481445
"loss","train",2.3225806451612905,0.45523887872695923
"loss","train",2.329032258064516,1.6974318027496338
"loss","train",2.335483870967742,0.24297530949115753
"loss","train",2.3419354838709676,1.1201231479644775
"loss","train",2.3483870967741938,0.4931715130805969
"loss","train",2.3548387096774195,0.6726973652839661
"loss","train",2.361290322580645,0.5279569029808044
"loss","train",2.367741935483871,0.524832010269165
"loss","train",2.3741935483870966,0.2634115517139435
"loss","train",2.3806451612903228,0.5685804486274719
"loss","train",2.3870967741935485,0.21456842124462128
"loss","train",2.393548387096774,0.8688227534294128
"loss","train",2.4,0.35215890407562256
"loss","train",2.4064516129032256,1.195913314819336
"loss","train",2.412903225806452,0.3660769462585449
"loss","train",2.4193548387096775,0.8187193870544434
"loss","train",2.425806451612903,0.17163662612438202
"loss","train",2.432258064516129,0.17919643223285675
"loss","train",2.4387096774193546,0.6689033508300781
"loss","train",2.445161290322581,0.5892027616500854
"loss","train",2.4516129032258065,0.8385167717933655
"loss","train",2.458064516129032,0.4748493432998657
"loss","train",2.464516129032258,0.47897636890411377
"loss","train",2.4709677419354836,0.3726450502872467
"loss","train",2.47741935483871,0.6464420557022095
"loss","train",2.4838709677419355,1.7878354787826538
"loss","train",2.490322580645161,0.306049108505249
"loss","train",2.496774193548387,1.7971659898757935
"loss","train",2.5032258064516126,0.5384902954101562
"loss","train",2.509677419354839,0.19277134537696838
"loss","train",2.5161290322580645,0.45235830545425415
"loss","train",2.52258064516129,0.9892711639404297
"loss","train",2.5290322580645164,0.32372960448265076
"loss","train",2.535483870967742,0.5354973673820496
"loss","train",2.541935483870968,0.40396571159362793
"loss","train",2.5483870967741935,0.3054407835006714
"loss","train",2.554838709677419,0.446260005235672
"loss","train",2.5612903225806454,0.9885345101356506
"loss","train",2.567741935483871,0.27887821197509766
"loss","train",2.574193548387097,0.2620900273323059
"loss","train",2.5806451612903225,0.7700448632240295
"loss","train",2.587096774193548,0.45773768424987793
"loss","train",2.5935483870967744,0.45118746161460876
"loss","train",2.6,0.672355592250824
"loss","train",2.606451612903226,0.40890610218048096
"loss","train",2.6129032258064515,0.47458595037460327
"loss","train",2.6193548387096772,0.6240344047546387
"loss","train",2.6258064516129034,0.7565362453460693
"loss","train",2.632258064516129,0.3340156078338623
"loss","train",2.638709677419355,0.3681383728981018
"loss","train",2.6451612903225805,0.874126136302948
"loss","train",2.6516129032258062,0.3951876759529114
"loss","train",2.6580645161290324,0.5883713364601135
"loss","train",2.664516129032258,0.5805745720863342
"loss","train",2.670967741935484,0.8288489580154419
"loss","train",2.6774193548387095,0.8673883080482483
"loss","train",2.6838709677419352,0.5145907998085022
"loss","train",2.6903225806451614,0.33101651072502136
"loss","train",2.696774193548387,0.7555155754089355
"loss","train",2.703225806451613,0.9283388257026672
"loss","train",2.709677419354839,0.23183131217956543
"loss","train",2.7161290322580647,0.5501822829246521
"loss","train",2.7225806451612904,0.3990611433982849
"loss","train",2.729032258064516,1.1385533809661865
"loss","train",2.735483870967742,0.5408948063850403
"loss","train",2.741935483870968,0.4901959002017975
"loss","train",2.7483870967741937,0.2988876700401306
"loss","train",2.7548387096774194,0.581014096736908
"loss","train",2.761290322580645,0.6559625267982483
"loss","train",2.767741935483871,0.285719633102417
"loss","train",2.774193548387097,0.2386254072189331
"loss","train",2.7806451612903227,0.6052934527397156
"loss","train",2.7870967741935484,0.28234827518463135
"loss","train",2.793548387096774,0.24663686752319336
"loss","train",2.8,0.23238249123096466
"loss","train",2.806451612903226,1.1074025630950928
"loss","train",2.8129032258064517,0.3228176236152649
"loss","train",2.8193548387096774,0.5335784554481506
"loss","train",2.825806451612903,0.2882429361343384
"loss","train",2.832258064516129,0.31305351853370667
"loss","train",2.838709677419355,0.20325548946857452
"loss","train",2.8451612903225807,1.1208595037460327
"loss","train",2.8516129032258064,0.4383908212184906
"loss","train",2.858064516129032,1.6076115369796753
"loss","train",2.864516129032258,0.19492575526237488
"loss","train",2.870967741935484,0.2251589447259903
"loss","train",2.8774193548387097,0.2536126673221588
"loss","train",2.8838709677419354,0.9262897372245789
"loss","train",2.8903225806451616,0.2974393665790558
"loss","train",2.896774193548387,0.20513930916786194
"loss","train",2.903225806451613,0.3827325701713562
"loss","train",2.9096774193548387,0.2798433303833008
"loss","train",2.9161290322580644,0.4398765563964844
"loss","train",2.9225806451612906,1.4252092838287354
"loss","train",2.9290322580645163,0.31354600191116333
"loss","train",2.935483870967742,0.48158299922943115
"loss","train",2.9419354838709677,0.4371808171272278
"loss","train",2.9483870967741934,0.21285183727741241
"loss","train",2.9548387096774196,0.3401479423046112
"loss","train",2.9612903225806453,0.5105763077735901
"loss","train",2.967741935483871,0.26379942893981934
"loss","train",2.9741935483870967,0.6858817934989929
"loss","train",2.9806451612903224,0.29006829857826233
"loss","train",2.9870967741935486,0.23286421597003937
"loss","train",2.9935483870967743,0.32009780406951904
"loss","train",3,0.25164926052093506
"loss","train",3.0064516129032257,0.21137762069702148
"loss","train",3.0129032258064514,0.24390576779842377
"loss","train",3.0193548387096776,0.6915454268455505
"loss","train",3.0258064516129033,0.5046879053115845
"loss","train",3.032258064516129,0.40545162558555603
"loss","train",3.0387096774193547,1.0605883598327637
"loss","train",3.0451612903225804,0.22991591691970825
"loss","train",3.0516129032258066,0.3240808844566345
"loss","train",3.0580645161290323,0.2601705491542816
"loss","train",3.064516129032258,0.665466845035553
"loss","train",3.0709677419354837,0.6991394758224487
"loss","train",3.07741935483871,0.39517128467559814
"loss","train",3.0838709677419356,0.5053454041481018
"loss","train",3.0903225806451613,0.1761026233434677
"loss","train",3.096774193548387,0.6627482771873474
"loss","train",3.1032258064516127,0.16336798667907715
"loss","train",3.109677419354839,0.2683085501194
"loss","train",3.1161290322580646,0.3355012536048889
"loss","train",3.1225806451612903,0.33913084864616394
"loss","train",3.129032258064516,0.2773975133895874
"loss","train",3.135483870967742,0.21533358097076416
"loss","train",3.141935483870968,0.2566129267215729
"loss","train",3.1483870967741936,0.30297255516052246
"loss","train",3.1548387096774193,0.43182283639907837
"loss","train",3.161290322580645,1.2020814418792725
"loss","train",3.167741935483871,0.5288698077201843
"loss","train",3.174193548387097,0.339703232049942
"loss","train",3.1806451612903226,0.1853203922510147
"loss","train",3.1870967741935483,0.33786365389823914
"loss","train",3.193548387096774,1.2421969175338745
"loss","train",3.2,0.18117564916610718
"loss","train",3.206451612903226,0.5269742608070374
"loss","train",3.2129032258064516,0.4699348509311676
"loss","train",3.2193548387096773,0.18635506927967072
"loss","train",3.225806451612903,0.4224173426628113
"loss","train",3.232258064516129,0.7575297951698303
"loss","train",3.238709677419355,0.8990306854248047
"loss","train",3.2451612903225806,0.2474631518125534
"loss","train",3.2516129032258063,0.3383728861808777
"loss","train",3.258064516129032,0.2915862798690796
"loss","train",3.264516129032258,1.694966435432434
"loss","train",3.270967741935484,0.7183535099029541
"loss","train",3.2774193548387096,0.21902991831302643
"loss","train",3.2838709677419353,0.23151683807373047
"loss","train",3.2903225806451615,0.49654722213745117
"loss","train",3.296774193548387,0.9179685115814209
"loss","train",3.303225806451613,0.7691172957420349
"loss","train",3.3096774193548386,0.6609027981758118
"loss","train",3.3161290322580643,0.7841429710388184
"loss","train",3.3225806451612905,0.4936671257019043
"loss","train",3.329032258064516,0.24463562667369843
"loss","train",3.335483870967742,0.5136198401451111
"loss","train",3.3419354838709676,0.1755634993314743
"loss","train",3.3483870967741938,0.3531773090362549
"loss","train",3.3548387096774195,0.20943115651607513
"loss","train",3.361290322580645,0.6557669043540955
"loss","train",3.367741935483871,0.34616711735725403
"loss","train",3.3741935483870966,0.6677644848823547
"loss","train",3.3806451612903228,0.21154698729515076
"loss","train",3.3870967741935485,0.3027240037918091
"loss","train",3.393548387096774,0.18361684679985046
"loss","train",3.4,0.5871333479881287
"loss","train",3.4064516129032256,0.1449155956506729
"loss","train",3.412903225806452,0.22553251683712006
"loss","train",3.4193548387096775,0.16737477481365204
"loss","train",3.425806451612903,1.4947782754898071
"loss","train",3.432258064516129,0.35323619842529297
"loss","train",3.4387096774193546,0.1516169309616089
"loss","train",3.445161290322581,0.4709964394569397
"loss","train",3.4516129032258065,0.2664790749549866
"loss","train",3.458064516129032,0.4444631040096283
"loss","train",3.464516129032258,0.29760852456092834
"loss","train",3.4709677419354836,0.2915497422218323
"loss","train",3.47741935483871,0.18834881484508514
"loss","train",3.4838709677419355,0.3943009078502655
"loss","train",3.490322580645161,0.6170816421508789
"loss","train",3.496774193548387,0.23895327746868134
"loss","train",3.5032258064516126,0.6162964105606079
"loss","train",3.509677419354839,0.42568302154541016
"loss","train",3.5161290322580645,0.6276863217353821
"loss","train",3.52258064516129,0.9778985381126404
"loss","train",3.5290322580645164,0.3399205505847931
"loss","train",3.535483870967742,0.5017226934432983
"loss","train",3.541935483870968,0.39507484436035156
"loss","train",3.5483870967741935,0.8498215675354004
"loss","train",3.554838709677419,0.6101898550987244
"loss","train",3.5612903225806454,0.7049264907836914
"loss","train",3.567741935483871,0.21275530755519867
"loss","train",3.574193548387097,0.9764370322227478
"loss","train",3.5806451612903225,0.3612983822822571
"loss","train",3.587096774193548,0.4742092788219452
"loss","train",3.5935483870967744,1.0704360008239746
"loss","train",3.6,0.2533072829246521
"loss","train",3.606451612903226,0.20103701949119568
"loss","train",3.6129032258064515,1.2258988618850708
"loss","train",3.6193548387096772,0.2910863161087036
"loss","train",3.6258064516129034,0.5310389995574951
"loss","train",3.632258064516129,0.7291051745414734
"loss","train",3.638709677419355,0.21990232169628143
"loss","train",3.6451612903225805,0.6805353760719299
"loss","train",3.6516129032258062,0.3449706733226776
"loss","train",3.6580645161290324,0.30670368671417236
"loss","train",3.664516129032258,0.21107079088687897
"loss","train",3.670967741935484,0.23292812705039978
"loss","train",3.6774193548387095,1.1358174085617065
"loss","train",3.6838709677419352,0.31618398427963257
"loss","train",3.6903225806451614,0.47887465357780457
"loss","train",3.696774193548387,0.34297478199005127
"loss","train",3.703225806451613,0.43061715364456177
"loss","train",3.709677419354839,0.2506462335586548
"loss","train",3.7161290322580647,0.44678008556365967
"loss","train",3.7225806451612904,0.8694561123847961
"loss","train",3.729032258064516,0.5934363007545471
"loss","train",3.735483870967742,0.21847335994243622
"loss","train",3.741935483870968,0.272682249546051
"loss","train",3.7483870967741937,0.2128424346446991
"loss","train",3.7548387096774194,0.14396648108959198
"loss","train",3.761290322580645,0.6422030329704285
"loss","train",3.767741935483871,0.1398135870695114
"loss","train",3.774193548387097,0.2689729332923889
"loss","train",3.7806451612903227,0.9950787425041199
"loss","train",3.7870967741935484,0.14057374000549316
"loss","train",3.793548387096774,0.61515212059021
"loss","train",3.8,0.21990221738815308
"loss","train",3.806451612903226,0.17049552500247955
"loss","train",3.8129032258064517,0.3321232795715332
"loss","train",3.8193548387096774,0.30431991815567017
"loss","train",3.825806451612903,0.5652366280555725
"loss","train",3.832258064516129,0.6169280409812927
"loss","train",3.838709677419355,0.42382174730300903
"loss","train",3.8451612903225807,0.20789267122745514
